age,income,loan_amount,loan_tenure_months,employment_years,num_credit_lines,existing_debts,missed_payments,credit_score,debt_to_income_ratio,loan_to_income_ratio,payment_history_score,education,employment_type,creditworthy
32,31738.68,11359.54,24,7.8,7,10297.27,3,676,0.3244,0.3579,76,High School,Salaried,1
38,45493.28,8557.47,24,8.4,7,5888.93,1,539,0.1294,0.1881,92,High School,Unemployed,1
35,89421.63,3954.83,48,0.4,2,6654.25,3,553,0.0744,0.0442,76,Bachelor,Salaried,1
64,49571.49,1000.0,12,4.9,1,4345.88,0,674,0.0877,0.0202,100,High School,Self-Employed,1
36,44691.48,1164.97,24,0.0,4,13477.19,0,576,0.3016,0.0261,100,Bachelor,Business,1
47,18183.33,3066.61,36,0.2,2,9554.86,2,726,0.5254,0.1686,84,PhD,Salaried,1
28,40552.93,17207.38,12,11.7,8,9592.78,0,675,0.2365,0.4243,100,High School,Self-Employed,1
66,27875.4,17796.99,36,3.7,7,14091.9,2,513,0.5055,0.6384,84,Master,Salaried,0
45,32930.04,4945.61,12,6.7,8,14165.87,1,801,0.4302,0.1502,92,Bachelor,Business,1
37,57638.91,1000.0,24,9.1,6,13222.49,1,621,0.2294,0.0173,92,High School,Salaried,1
49,46174.39,12072.97,60,14.9,1,14015.82,2,633,0.3035,0.2615,84,Master,Unemployed,1
28,92388.88,8627.66,24,10.2,9,15813.34,1,684,0.1712,0.0934,92,High School,Business,1
35,78716.07,8429.9,48,3.3,6,3166.9,2,643,0.0402,0.1071,84,High School,Self-Employed,1
47,41604.55,19647.5,48,2.0,1,6506.61,0,727,0.1564,0.4722,100,High School,Salaried,1
66,34830.01,13109.22,12,0.8,1,11544.74,1,569,0.3315,0.3764,92,Bachelor,Business,1
27,85418.12,4188.96,48,2.6,8,3572.35,1,742,0.0418,0.049,92,Bachelor,Salaried,1
23,91520.93,2348.7,24,2.3,6,6183.73,3,704,0.0676,0.0257,76,Bachelor,Salaried,1
49,15000.0,9899.11,36,4.1,8,8972.09,0,588,0.5981,0.6599,100,High School,Salaried,0
64,57042.87,4748.7,24,5.5,8,6849.32,0,670,0.1201,0.0832,100,Master,Self-Employed,1
44,49458.68,11420.82,12,19.2,8,8330.09,1,747,0.1684,0.2309,92,Master,Business,1
23,69280.64,20209.14,48,6.5,7,2273.04,1,692,0.0328,0.2917,92,Bachelor,Unemployed,1
40,97738.7,1000.0,36,5.2,7,7811.23,1,662,0.0799,0.0102,92,High School,Self-Employed,1
66,44350.75,12702.24,60,2.0,4,8670.12,0,700,0.1955,0.2864,100,High School,Self-Employed,1
35,15000.0,19320.4,36,0.2,9,16075.02,3,707,1.0716,1.2879,76,Master,Business,0
45,67738.17,11310.5,36,1.7,2,6656.85,1,610,0.0983,0.167,92,High School,Unemployed,1
50,85579.21,17772.65,24,7.3,9,4748.68,2,663,0.0555,0.2077,84,High School,Salaried,1
34,48317.28,9701.82,60,1.1,3,11564.72,2,718,0.2393,0.2008,84,Bachelor,Salaried,1
27,39489.18,13366.62,12,6.2,2,0.0,0,661,0.0,0.3385,100,Master,Salaried,1
37,45380.29,15526.28,12,4.3,4,6413.26,0,593,0.1413,0.3421,100,Bachelor,Self-Employed,1
64,73704.52,7423.98,36,0.9,5,5431.43,0,672,0.0737,0.1007,100,High School,Self-Employed,1
40,45001.86,27925.41,36,1.5,2,9304.61,0,619,0.2068,0.6205,100,Bachelor,Unemployed,1
56,62232.73,16620.64,48,3.4,1,14231.13,3,697,0.2287,0.2671,76,Bachelor,Business,1
29,55611.66,22423.88,60,2.7,5,15756.41,0,764,0.2833,0.4032,100,Bachelor,Salaried,1
58,53341.65,20568.19,36,7.5,9,9234.74,3,704,0.1731,0.3856,76,High School,Salaried,1
68,70428.43,14618.31,48,6.6,5,241.58,1,584,0.0034,0.2076,92,Master,Salaried,1
42,44471.24,23086.32,60,4.3,9,5429.07,1,674,0.1221,0.5191,92,Bachelor,Salaried,1
22,45527.1,13503.32,12,8.6,6,5977.25,1,444,0.1313,0.2966,92,Bachelor,Salaried,1
44,72547.26,6161.8,48,4.1,3,9836.08,0,642,0.1356,0.0849,100,Bachelor,Business,1
28,33287.64,12118.55,60,16.7,4,8281.23,1,725,0.2488,0.364,92,High School,Salaried,1
31,35635.16,3950.66,48,1.2,4,4558.51,2,682,0.1279,0.1109,84,High School,Self-Employed,1
33,27273.09,1000.0,36,6.3,1,1741.76,1,659,0.0639,0.0367,92,High School,Salaried,1
37,73678.24,5179.66,24,2.3,3,3657.12,2,820,0.0496,0.0703,84,Bachelor,Salaried,1
28,52684.79,12583.05,12,1.6,3,3473.27,2,514,0.0659,0.2388,84,Bachelor,Business,1
41,26100.47,20495.4,36,1.0,1,16107.88,1,532,0.6171,0.7852,92,Master,Business,0
38,73783.79,5155.85,36,4.0,9,4151.71,0,689,0.0563,0.0699,100,High School,Salaried,1
50,42778.07,20081.3,60,1.2,1,8300.68,3,722,0.194,0.4694,76,PhD,Business,1
38,35823.08,2314.54,48,1.1,9,12842.21,3,725,0.3585,0.0646,76,High School,Salaried,1
66,50695.07,4643.82,12,23.3,1,8974.49,2,604,0.177,0.0916,84,Bachelor,Self-Employed,1
67,87531.92,23593.25,36,8.1,2,2569.99,1,582,0.0294,0.2695,92,High School,Salaried,1
51,46310.83,12380.97,60,6.9,2,12925.43,1,571,0.2791,0.2673,92,Bachelor,Self-Employed,1
58,67657.46,10611.02,12,7.9,6,9770.94,1,676,0.1444,0.1568,92,Master,Salaried,1
52,70995.76,13882.24,48,17.4,7,0.0,0,571,0.0,0.1955,100,PhD,Self-Employed,1
31,64752.01,2348.77,36,4.3,1,14228.61,3,739,0.2197,0.0363,76,Bachelor,Self-Employed,1
65,82963.58,9353.21,36,1.2,3,12366.9,1,648,0.1491,0.1127,92,High School,Salaried,1
45,39443.45,12021.29,36,9.9,2,9692.5,2,594,0.2457,0.3048,84,Master,Unemployed,1
53,32046.63,21851.05,12,6.8,8,16173.82,1,594,0.5047,0.6818,92,Master,Salaried,0
58,31614.73,1000.0,12,2.7,9,12252.34,4,527,0.3875,0.0316,68,PhD,Business,0
61,51821.69,26103.92,12,3.2,2,13639.71,1,586,0.2632,0.5037,92,High School,Salaried,1
28,34164.97,11002.82,12,2.6,2,13182.01,0,606,0.3858,0.322,100,Master,Self-Employed,1
31,58245.9,3115.55,60,13.3,9,11785.22,0,683,0.2023,0.0535,100,High School,Self-Employed,1
42,56693.75,1666.92,24,2.1,4,0.0,3,642,0.0,0.0294,76,Bachelor,Salaried,1
44,77408.61,14185.19,60,16.6,5,0.0,0,581,0.0,0.1832,100,High School,Salaried,1
61,61405.17,1222.32,36,12.1,9,12254.2,1,552,0.1996,0.0199,92,Bachelor,Salaried,1
37,45844.66,7519.01,60,5.0,6,14158.25,1,631,0.3088,0.164,92,Bachelor,Business,1
32,64038.68,10000.78,48,4.3,9,4474.13,2,486,0.0699,0.1562,84,High School,Unemployed,1
66,32335.73,21149.41,12,2.3,9,2431.19,3,625,0.0752,0.654,76,Bachelor,Salaried,1
52,54160.9,20147.63,48,0.1,7,9313.25,2,739,0.172,0.372,84,Bachelor,Salaried,1
35,62026.83,6856.06,48,0.7,9,739.73,1,634,0.0119,0.1105,92,High School,Self-Employed,1
36,57844.99,10298.53,36,7.0,5,7155.51,2,663,0.1237,0.178,84,High School,Salaried,1
42,64131.43,1000.0,12,3.2,5,6224.47,3,653,0.0971,0.0156,76,Bachelor,Unemployed,1
48,40830.99,1000.0,48,0.8,8,6877.72,0,539,0.1684,0.0245,100,Master,Salaried,1
40,80344.69,2167.58,36,1.5,4,17422.16,1,791,0.2168,0.027,92,Bachelor,Salaried,1
53,95087.72,20984.78,12,14.8,9,4830.04,2,617,0.0508,0.2207,84,Bachelor,Self-Employed,1
30,19741.12,18240.65,24,2.3,7,8267.04,4,650,0.4188,0.9239,68,PhD,Salaried,0
60,28256.84,15067.49,36,11.9,7,1439.22,0,598,0.0509,0.5332,100,High School,Self-Employed,1
52,55947.83,1000.0,60,1.8,3,12701.87,0,741,0.227,0.0179,100,Master,Salaried,1
53,49355.88,6306.72,12,3.9,4,7102.07,1,533,0.1439,0.1278,92,Bachelor,Salaried,1
22,96721.07,5137.43,48,0.1,7,13891.54,2,754,0.1436,0.0531,84,PhD,Self-Employed,1
53,59835.26,10672.01,48,3.7,5,0.0,3,626,0.0,0.1784,76,Bachelor,Salaried,1
53,85636.0,10167.57,60,5.1,3,7709.35,1,607,0.09,0.1187,92,Master,Salaried,1
61,15000.0,3984.35,60,1.3,1,8660.64,0,600,0.5773,0.2656,100,High School,Unemployed,0
33,72911.73,14793.73,48,4.3,7,12557.62,2,795,0.1722,0.2029,84,PhD,Business,1
50,39258.63,13831.57,12,5.2,6,4790.01,2,522,0.122,0.3523,84,Bachelor,Business,1
53,38906.06,6169.42,36,5.8,7,11934.12,0,607,0.3067,0.1586,100,Bachelor,Unemployed,1
33,49536.12,14434.23,60,7.5,2,5362.82,0,547,0.1083,0.2914,100,High School,Salaried,1
46,23659.16,20994.28,60,1.9,4,8468.79,0,505,0.3579,0.8873,100,PhD,Salaried,0
42,64741.28,23424.49,60,4.2,2,12609.76,1,754,0.1948,0.3618,92,Bachelor,Salaried,1
59,59195.73,15925.3,24,20.0,8,3351.15,2,648,0.0566,0.269,84,High School,Business,1
22,60856.23,15690.14,12,11.4,7,11702.92,0,557,0.1923,0.2578,100,High School,Business,1
58,74514.68,10078.89,12,15.3,1,9674.51,1,716,0.1298,0.1353,92,Bachelor,Self-Employed,1
59,88325.21,20237.7,12,2.4,2,6331.63,4,618,0.0717,0.2291,68,High School,Business,1
46,46998.36,3437.19,12,7.7,2,4658.97,2,598,0.0991,0.0731,84,Bachelor,Self-Employed,1
66,65501.71,19310.8,12,4.8,4,0.0,2,696,0.0,0.2948,84,PhD,Salaried,1
35,61445.74,9699.16,48,0.4,3,7598.67,3,616,0.1237,0.1578,76,Bachelor,Salaried,1
54,63307.52,23927.49,60,8.7,1,6339.99,0,573,0.1001,0.378,100,PhD,Salaried,1
62,63637.15,16705.65,48,5.7,2,11195.66,1,706,0.1759,0.2625,92,Bachelor,Salaried,1
64,89991.07,11457.07,24,1.1,9,10689.99,2,639,0.1188,0.1273,84,Master,Salaried,1
69,44887.11,10108.1,36,0.4,1,13350.59,1,710,0.2974,0.2252,92,Bachelor,Business,1
60,21433.81,16204.9,60,9.1,9,13533.65,1,618,0.6314,0.756,92,Bachelor,Salaried,0
31,39646.78,15816.99,24,0.4,7,23777.69,1,732,0.5997,0.3989,92,Bachelor,Self-Employed,1
23,71659.87,8813.26,48,0.5,2,10568.3,1,651,0.1475,0.123,92,Bachelor,Salaried,1
26,55513.25,12734.69,36,2.8,2,3697.65,0,735,0.0666,0.2294,100,PhD,Unemployed,1
29,44712.81,19171.12,24,0.7,5,12130.96,2,732,0.2713,0.4288,84,Bachelor,Business,1
26,31317.06,1093.15,36,12.2,5,16029.52,2,749,0.5118,0.0349,84,Master,Unemployed,1
29,59868.29,17807.03,24,3.2,4,10374.49,0,655,0.1733,0.2974,100,Bachelor,Salaried,1
59,69179.14,16169.72,48,4.2,3,0.0,0,681,0.0,0.2337,100,Bachelor,Salaried,1
51,61729.19,21493.18,36,13.2,4,10776.8,1,632,0.1746,0.3482,92,Bachelor,Salaried,1
52,49426.73,6274.77,24,3.8,4,4850.64,0,578,0.0981,0.1269,100,Bachelor,Salaried,1
61,58226.11,12045.73,48,2.2,2,1390.37,1,810,0.0239,0.2069,92,High School,Salaried,1
32,58098.55,13640.55,60,8.0,5,8933.43,1,590,0.1538,0.2348,92,Master,Salaried,1
28,59173.33,17910.37,48,2.9,5,370.93,1,722,0.0063,0.3027,92,Master,Salaried,1
28,28945.29,15432.94,48,1.9,5,13115.74,0,708,0.4531,0.5332,100,High School,Unemployed,1
48,59341.18,2083.56,60,6.4,1,11654.4,1,664,0.1964,0.0351,92,PhD,Salaried,1
40,45306.88,14328.35,48,8.1,6,7566.66,2,638,0.167,0.3162,84,High School,Unemployed,1
67,77893.61,28033.83,60,7.8,2,5249.61,0,638,0.0674,0.3599,100,Bachelor,Salaried,1
27,57924.21,16894.06,60,19.0,7,7079.5,0,597,0.1222,0.2917,100,Bachelor,Salaried,1
31,73380.54,25104.38,60,7.7,4,2945.42,2,658,0.0401,0.3421,84,High School,Salaried,1
40,48360.81,20344.49,24,7.3,5,7614.78,2,555,0.1575,0.4207,84,High School,Business,1
36,49154.3,22899.22,36,9.7,5,0.0,1,710,0.0,0.4659,92,Bachelor,Self-Employed,1
24,87873.53,14479.75,24,0.0,5,8443.55,1,632,0.0961,0.1648,92,High School,Self-Employed,1
26,64599.37,16174.76,60,2.3,2,8571.1,0,573,0.1327,0.2504,100,High School,Salaried,1
42,39280.68,14044.14,36,6.7,5,12225.75,2,548,0.3112,0.3575,84,High School,Salaried,1
46,74733.44,12034.73,36,4.6,3,9499.06,1,639,0.1271,0.161,92,High School,Salaried,1
23,43267.3,17937.56,60,1.0,4,12886.67,1,642,0.2978,0.4146,92,High School,Salaried,1
61,59965.36,7831.98,36,1.8,2,10735.16,1,609,0.179,0.1306,92,Bachelor,Unemployed,1
62,95406.84,27083.06,36,2.1,4,13182.62,1,690,0.1382,0.2839,92,Master,Business,1
34,23511.79,4575.9,24,4.2,9,21107.13,2,678,0.8977,0.1946,84,High School,Salaried,0
31,51132.8,18491.1,36,8.9,8,10100.09,1,655,0.1975,0.3616,92,High School,Self-Employed,1
38,63981.98,23029.37,60,13.5,3,8920.12,0,576,0.1394,0.3599,100,Master,Self-Employed,1
32,71823.36,10587.03,12,6.9,1,13935.24,1,591,0.194,0.1474,92,High School,Salaried,1
43,27692.85,3096.18,12,9.3,1,5658.84,1,538,0.2043,0.1118,92,Master,Salaried,1
32,21212.61,21244.24,12,3.2,6,7404.06,1,635,0.349,1.0014,92,High School,Salaried,1
33,78996.49,13627.16,60,2.5,3,10104.97,2,695,0.1279,0.1725,84,High School,Self-Employed,1
